TXID: 8e7d832e-c436-4486-8eca-84f804e1aede | Timestamp: 2014-02-20T04:20:41 | Amount: 1604.22 | Currency: GBP | SenderAcct: 9825360614326898 | ReceiverAcct: 0845323509129135 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 2f860f15-72db-4eb3-928c-812e261b51bf | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0818 | Approver: EMP-5596 | SOF: None
TXID: 1d2b8538-8dac-44f7-9f48-51b853922cde | Timestamp: 2004-10-29T01:00:14 | Amount: 520.13 | Currency: EUR | SenderAcct: 4223443110747412 | ReceiverAcct: 8103002173058147 | SenderCountry: BR | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 2cf89abc-620f-4b3d-b144-7f4f54fea0b0 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-0105 | Approver: EMP-7124 | SOF: Gift
TXID: cbeef3b6-ed1d-4947-a5c4-66073222f013 | Timestamp: 1994-11-25T15:35:38 | Amount: 4694.54 | Currency: GBP | SenderAcct: 3965476932476986 | ReceiverAcct: 5300228404884025 | SenderCountry: US | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 466b9891-d765-4545-bb55-9c89298ef78d | RiskRating: High | KYC: False | Retention: 3 | Initiator: EMP-2882 | Approver: EMP-0143 | SOF: Salary
TXID: 49ad2f9a-21bf-4e1d-b47a-f6809c5c7400 | Timestamp: 1982-07-01T19:06:49 | Amount: 7054.0 | Currency: GBP | SenderAcct: 2332709091420032 | ReceiverAcct: 0406916185752321 | SenderCountry: BR | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: d9c88718-4f4d-44d4-9b4c-ba82385dab52 | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-3867 | Approver: EMP-0298 | SOF: Investment
TXID: 7c39f743-85e6-4a33-8eac-695b53a00321 | Timestamp: 1984-07-16T16:57:09 | Amount: 20524.04 | Currency: USD | SenderAcct: 3085500025590324 | ReceiverAcct: 3023713531053447 | SenderCountry: DE | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: b7f54c3b-887a-4cb2-a0cb-06813757367e | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-4062 | Approver: EMP-6096 | SOF: None
TXID: 299ce17b-f2e8-4376-83e4-7fbba11e99b3 | Timestamp: 1976-01-19T01:07:12 | Amount: 13558.49 | Currency: GBP | SenderAcct: 1361973219781955 | ReceiverAcct: 8951751109554418 | SenderCountry: DE | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 0de8c75c-6002-4a18-9d20-0b7084f14ec7 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-8507 | Approver: EMP-0584 | SOF: Gift
TXID: cdefd693-6c4a-4975-aa65-792825789459 | Timestamp: 2020-10-18T05:26:09 | Amount: 1239.13 | Currency: EUR | SenderAcct: 8356787198525797 | ReceiverAcct: 3145821470174298 | SenderCountry: BR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: f9164dbd-5a47-4195-afea-ed5192456efb | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-2049 | Approver: EMP-7138 | SOF: Investment
TXID: 61f7db2f-1335-424d-9766-0b446005c988 | Timestamp: 1999-08-13T12:46:21 | Amount: 8971.73 | Currency: GBP | SenderAcct: 8797923749093179 | ReceiverAcct: 6405926439386119 | SenderCountry: FR | ReceiverCountry: BR | Purpose: CASH | CustomerID: 6df2bf16-e9e4-4879-bb69-bcb830f43583 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-4066 | Approver: EMP-0644 | SOF: Salary
TXID: 60d2faa5-6928-43dd-98b6-1bcfdc9191be | Timestamp: 1980-07-31T00:09:55 | Amount: 11294.59 | Currency: GBP | SenderAcct: 7145015101580402 | ReceiverAcct: 4284527112290941 | SenderCountry: CN | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: c13a8f10-6d85-45b6-9fcb-c669750cc832 | RiskRating: High | KYC: True | Retention: 7 | Initiator: EMP-4649 | Approver: EMP-2013 | SOF: Salary
TXID: 67808dc7-5b4e-46ae-aaf0-75673ba27508 | Timestamp: 1986-01-27T18:39:20 | Amount: 14225.14 | Currency: GBP | SenderAcct: 1371164236658279 | ReceiverAcct: 6625077788253315 | SenderCountry: DE | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: a6b07df6-6206-4459-bbf4-6c7ead05d196 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-3863 | Approver: EMP-1604 | SOF: Salary
TXID: ea5f02b1-5520-4992-8410-cbceb997621b | Timestamp: 1999-06-13T04:05:36 | Amount: 5767.74 | Currency: EUR | SenderAcct: 3611206659964898 | ReceiverAcct: 5138666382196053 | SenderCountry: US | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 32f59947-274f-4093-8a3e-44c0f6ba9f0d | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-6841 | Approver: EMP-7587 | SOF: Salary
TXID: 9d84868a-9a65-4377-b850-03b34dc7c414 | Timestamp: 1982-11-02T17:15:38 | Amount: 11665.55 | Currency: USD | SenderAcct: 3616277675072256 | ReceiverAcct: 9000447281958036 | SenderCountry: DE | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: fa51e4e3-9128-42d8-a972-d1ccaa74c802 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-1188 | Approver: EMP-3872 | SOF: Salary
TXID: b92cd984-a2a5-4b68-ac70-c37db7705877 | Timestamp: 2018-08-09T05:30:39 | Amount: 4328.54 | Currency: GBP | SenderAcct: 9438407543380601 | ReceiverAcct: 0391167745579547 | SenderCountry: US | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 33511d21-21cc-464d-a1cb-9531fb9139d8 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-3634 | Approver: EMP-8334 | SOF: Gift
TXID: 5e91731d-c438-4a87-9198-1d3da900eabb | Timestamp: 1995-08-02T02:11:05 | Amount: 4411.45 | Currency: EUR | SenderAcct: 7149446815430547 | ReceiverAcct: 2187015989323809 | SenderCountry: CN | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: f2d176c4-9bdf-4eb6-ad3f-b87a1935270a | RiskRating: Low | KYC: True | Retention: 3 | Initiator: EMP-0973 | Approver: EMP-8632 | SOF: None
TXID: 7ce5c7b9-a01b-4b1b-9744-b878174728fe | Timestamp: 2015-12-25T18:37:06 | Amount: 8637.79 | Currency: GBP | SenderAcct: 8293108118776636 | ReceiverAcct: 2996052538973549 | SenderCountry: US | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 717fb0d8-796e-424f-a2b2-a15238afe5b7 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-8963 | Approver: EMP-5796 | SOF: Gift
TXID: 3e3b54eb-75ef-4b21-a339-d3ebd1c0c858 | Timestamp: 2024-09-01T02:35:29 | Amount: 819.33 | Currency: USD | SenderAcct: 8490319958636813 | ReceiverAcct: 4218707997465340 | SenderCountry: US | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 0f7dfb6a-68cd-4ece-986a-c2dd65bb4a7b | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-5103 | Approver: EMP-2736 | SOF: Gift
TXID: e70aff62-d22b-4bbf-a44b-fcc1ccd31ff2 | Timestamp: 1979-07-31T13:32:20 | Amount: 567.79 | Currency: GBP | SenderAcct: 1218457660416940 | ReceiverAcct: 5017381278968840 | SenderCountry: BR | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 58fd8235-aea6-4bdd-a001-46b16a9f1f18 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-2019 | Approver: EMP-6683 | SOF: None
TXID: b7dfdb7e-218a-4929-8ce8-869ab9cbd6ef | Timestamp: 1981-02-10T10:00:36 | Amount: 7625.02 | Currency: EUR | SenderAcct: 2679479200259714 | ReceiverAcct: 1596778068980606 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 75f9e2c4-c4f7-4310-b8f8-04f6cc20fea9 | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-0076 | Approver: EMP-6496 | SOF: Salary
TXID: a8caf208-d231-4e87-920f-cb1bb62b59ba | Timestamp: 2016-02-03T02:31:16 | Amount: 14387.51 | Currency: GBP | SenderAcct: 2911030127806787 | ReceiverAcct: 5955193822653679 | SenderCountry: DE | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: ba4268a1-7456-4733-b346-0d5a7dd49677 | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-3144 | Approver: EMP-1590 | SOF: None
TXID: 1c891e7c-27ef-40cf-93a5-76a3ddaf3eb2 | Timestamp: 1973-05-04T22:12:44 | Amount: 13176.99 | Currency: EUR | SenderAcct: 0322250108824398 | ReceiverAcct: 6521821213503456 | SenderCountry: CN | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 53972077-f6d8-48b8-bb7c-d6f9f35a718a | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-1870 | Approver: EMP-4143 | SOF: Gift
TXID: cb452353-9a68-43bd-8c1c-31bbb9f8ea86 | Timestamp: 1991-06-07T12:16:44 | Amount: 562.48 | Currency: USD | SenderAcct: 3339957011693699 | ReceiverAcct: 5415875072059877 | SenderCountry: BR | ReceiverCountry: BR | Purpose: CASH | CustomerID: fad2374c-64df-4b8e-99f8-b24954300412 | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-1007 | Approver: EMP-6975 | SOF: Salary
TXID: 32a30317-b87a-44d0-b826-118600f3d278 | Timestamp: 1974-03-23T02:03:39 | Amount: 13405.78 | Currency: EUR | SenderAcct: 5642143562775949 | ReceiverAcct: 5984770035851511 | SenderCountry: BR | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 336b1546-b539-4630-b63d-a2d188b8ff86 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-5690 | Approver: EMP-6738 | SOF: Gift
TXID: a7a60d53-8be9-4c5a-ab2b-b09ea2b08e92 | Timestamp: 2014-04-15T03:17:51 | Amount: 5763.88 | Currency: USD | SenderAcct: 8057878140748086 | ReceiverAcct: 3260770875089326 | SenderCountry: BR | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 979b8d19-1c24-48f2-bc87-36968f381c2d | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-4667 | Approver: EMP-3270 | SOF: Salary
TXID: 5056ce47-f901-4bb2-8e2f-3063b3d6a30c | Timestamp: 2023-01-26T07:18:55 | Amount: 10067.12 | Currency: EUR | SenderAcct: 4779585455488856 | ReceiverAcct: 6163439064166094 | SenderCountry: US | ReceiverCountry: FR | Purpose: CASH | CustomerID: a3fbae2e-8804-4359-8306-9d7546d1b9b9 | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-2042 | Approver: EMP-6126 | SOF: Salary
TXID: f1c4b248-f126-46c7-b7f1-64dbcdec41c5 | Timestamp: 2025-03-04T14:42:26 | Amount: 22475.88 | Currency: GBP | SenderAcct: 3415628471778139 | ReceiverAcct: 4990415205363308 | SenderCountry: US | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 8c9a4ea1-1093-4d0e-999e-dea4856b1f36 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-6731 | Approver: EMP-2174 | SOF: Gift
TXID: 717b4e34-8551-4745-a316-1163caaf9d21 | Timestamp: 1972-12-02T20:57:41 | Amount: 2701.32 | Currency: EUR | SenderAcct: 0031514355558903 | ReceiverAcct: 7194998968609912 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 8f262d2c-2406-4d5b-b753-1e8fc3a1ee65 | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-2701 | Approver: EMP-5065 | SOF: None
TXID: d3098d6d-b902-48b5-b5fa-c8027f4c966e | Timestamp: 2024-04-23T00:12:29 | Amount: 1578.32 | Currency: GBP | SenderAcct: 2850511312246756 | ReceiverAcct: 4253687161730399 | SenderCountry: DE | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 68443861-8507-49d6-9fd2-bb6234a8eb83 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-5363 | Approver: EMP-1289 | SOF: Gift
TXID: 0641bdb0-5bd2-4d24-b3a3-edb16e97d83c | Timestamp: 1973-11-05T23:19:22 | Amount: 1533.36 | Currency: EUR | SenderAcct: 3280249517814857 | ReceiverAcct: 4453156672643343 | SenderCountry: BR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 5f77e114-68aa-4e42-9665-7088526570f9 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-7258 | Approver: EMP-3725 | SOF: None
TXID: ccdedeff-ef39-4494-bc7d-dfd5c76df0cf | Timestamp: 1991-07-27T00:41:45 | Amount: 1646.12 | Currency: GBP | SenderAcct: 4989972311717605 | ReceiverAcct: 9381612899613580 | SenderCountry: FR | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 7435d062-2957-4d04-89b4-87d0b58249ec | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-2006 | Approver: EMP-5955 | SOF: Investment
TXID: 9d557659-ffed-4dbe-b8f2-010794d70350 | Timestamp: 2004-04-02T03:24:00 | Amount: 2337.55 | Currency: GBP | SenderAcct: 5528010468236920 | ReceiverAcct: 9418019250485364 | SenderCountry: BR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 6a3941ee-9e58-4399-90ac-e826c9364c8d | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-5463 | Approver: EMP-8047 | SOF: None
TXID: d07642aa-3efe-4099-b718-0b3dba1b68b4 | Timestamp: 1978-08-13T01:47:55 | Amount: 19665.53 | Currency: EUR | SenderAcct: 9244283170277964 | ReceiverAcct: 3239354433648054 | SenderCountry: US | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: fa99e279-3b2a-4a12-9219-e5a270bfe9eb | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-5784 | Approver: EMP-8011 | SOF: None
TXID: c93b2ac5-d4a2-401d-b7fc-43845e6c74cf | Timestamp: 2008-11-15T11:59:03 | Amount: 2355.03 | Currency: GBP | SenderAcct: 1652185561820012 | ReceiverAcct: 4287386646949989 | SenderCountry: BR | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 6a02510e-8f95-4900-ae03-eaee1b8bee15 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-4109 | Approver: EMP-1498 | SOF: Investment
TXID: 6c97d883-1add-44c9-981b-15824a59b3a7 | Timestamp: 1986-08-23T14:26:30 | Amount: 10022.38 | Currency: GBP | SenderAcct: 1740501698438956 | ReceiverAcct: 1042832598197018 | SenderCountry: US | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: ee9c5f99-0f3d-4293-8278-85fc5a1adb50 | RiskRating: Medium | KYC: True | Retention: 1 | Initiator: EMP-5477 | Approver: EMP-6810 | SOF: Salary
TXID: 2cbbd49c-0e2f-4787-8250-632e6e860d3c | Timestamp: 1994-06-28T19:49:43 | Amount: 3535.47 | Currency: EUR | SenderAcct: 2804486803580699 | ReceiverAcct: 8872419428043135 | SenderCountry: US | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 31c99a66-4b14-4de4-b592-1b88e7d0c633 | RiskRating: Medium | KYC: True | Retention: 1 | Initiator: EMP-8935 | Approver: EMP-0286 | SOF: Gift
TXID: 9256fdef-2289-401b-b51d-69be63c261ad | Timestamp: 1984-07-18T04:39:37 | Amount: 3295.34 | Currency: EUR | SenderAcct: 9446266151325282 | ReceiverAcct: 1014954367010683 | SenderCountry: DE | ReceiverCountry: BR | Purpose: CASH | CustomerID: 8ee9c919-112b-43d5-8ea1-eb40366885f6 | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-4514 | Approver: EMP-9307 | SOF: Investment
TXID: afee9aec-f16d-4bf5-88ed-b8e9340322e7 | Timestamp: 1976-03-28T04:04:18 | Amount: 4605.59 | Currency: USD | SenderAcct: 6888958522765623 | ReceiverAcct: 9250566515997604 | SenderCountry: BR | ReceiverCountry: CN | Purpose: CASH | CustomerID: fc022f54-f115-4e48-ab06-0caf654a19b3 | RiskRating: Medium | KYC: False | Retention: 5 | Initiator: EMP-4955 | Approver: EMP-6332 | SOF: None
TXID: 6044957f-fc91-4be7-a8d6-77c403d8e7b2 | Timestamp: 1976-09-13T03:42:20 | Amount: 3025.17 | Currency: EUR | SenderAcct: 7451975746004180 | ReceiverAcct: 0975549135830698 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 05330a2a-03e7-4ae5-b970-7f6f85f441f9 | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-1223 | Approver: EMP-7420 | SOF: Gift
TXID: 1920bc31-57b3-4fbc-9496-ee9a63ef8293 | Timestamp: 1991-05-06T21:40:11 | Amount: 3669.45 | Currency: USD | SenderAcct: 5608906390283793 | ReceiverAcct: 2680038517206717 | SenderCountry: FR | ReceiverCountry: FR | Purpose: CASH | CustomerID: 6d2ff590-377d-4c2a-a16c-c80c7e33593c | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-8911 | Approver: EMP-9111 | SOF: None
TXID: fe5e5a2a-5d46-490f-b350-6709e330cfef | Timestamp: 2011-08-29T20:55:23 | Amount: 16032.74 | Currency: USD | SenderAcct: 4443396768520133 | ReceiverAcct: 5703057595100715 | SenderCountry: FR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: a519e565-2645-4e47-8061-4d2861767984 | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-2347 | Approver: EMP-5704 | SOF: Gift
TXID: 47729492-b877-4683-bbfe-1271220805a7 | Timestamp: 2000-02-14T08:22:47 | Amount: 7305.2 | Currency: GBP | SenderAcct: 4407635910461978 | ReceiverAcct: 6224665326749369 | SenderCountry: FR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 5a6e7834-9c66-4ac9-a06b-d3f9c829337e | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-5803 | Approver: EMP-5060 | SOF: Salary
TXID: 188f994c-a26c-4a46-ad44-49d73eda5f20 | Timestamp: 1981-05-31T11:35:54 | Amount: 9759.44 | Currency: GBP | SenderAcct: 9843367610348731 | ReceiverAcct: 6121078901783388 | SenderCountry: CN | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 5d7a0df6-3ce3-459e-a8a2-140cded8c4f3 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-5721 | Approver: EMP-9686 | SOF: Salary
TXID: 1a9a7070-c54a-4904-ab76-46022c8ae10a | Timestamp: 1994-07-06T21:46:06 | Amount: 5044.91 | Currency: EUR | SenderAcct: 0912990163844413 | ReceiverAcct: 5931845627715467 | SenderCountry: US | ReceiverCountry: BR | Purpose: CASH | CustomerID: e07333c5-4cd7-4f18-854c-4d29860243c1 | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-7751 | Approver: EMP-7939 | SOF: None
TXID: c11dca2d-7c79-4854-98bf-2827b7821477 | Timestamp: 2008-09-15T15:23:28 | Amount: 7598.33 | Currency: EUR | SenderAcct: 7326577338095393 | ReceiverAcct: 5013894448818376 | SenderCountry: BR | ReceiverCountry: US | Purpose: CASH | CustomerID: a42ed911-c184-44f7-9ac0-9308a16a3b05 | RiskRating: Low | KYC: True | Retention: 7 | Initiator: EMP-2591 | Approver: EMP-9661 | SOF: None
TXID: d5e810b1-8fd1-4cc8-b215-c97bb02e5ecd | Timestamp: 1981-11-26T20:24:39 | Amount: 5613.04 | Currency: EUR | SenderAcct: 7788887354830954 | ReceiverAcct: 8236528678412050 | SenderCountry: DE | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: 77e35b24-e271-4f54-9b1a-4eb87ea1021f | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-2729 | Approver: EMP-0404 | SOF: Investment
TXID: fb6d7161-0c2c-4d86-a510-09dea56461d3 | Timestamp: 1986-03-07T09:28:28 | Amount: 5230.13 | Currency: EUR | SenderAcct: 0802584503043323 | ReceiverAcct: 2964676708741755 | SenderCountry: US | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: e14e5340-7835-4933-b3e7-63a9998c3784 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-9969 | Approver: EMP-2414 | SOF: None
TXID: ac1a6e3f-afab-4875-b7d9-7b1c651c464d | Timestamp: 1989-12-17T04:59:25 | Amount: 1418.76 | Currency: EUR | SenderAcct: 8518685478270235 | ReceiverAcct: 6837985110582786 | SenderCountry: CN | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 05c7d8f4-2026-4165-aa72-685a9b076692 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-2335 | Approver: EMP-7041 | SOF: Salary
TXID: 99b94b1a-f215-4877-9e3d-7106dd0cb798 | Timestamp: 2003-08-09T10:32:01 | Amount: 7192.35 | Currency: USD | SenderAcct: 7851776196801215 | ReceiverAcct: 9039681654771485 | SenderCountry: DE | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 3e68aa9c-d48e-47e8-bab2-cb54328ffc8e | RiskRating: Medium | KYC: False | Retention: 1 | Initiator: EMP-2712 | Approver: EMP-2255 | SOF: Investment
TXID: 88d35545-59e0-44ac-8902-89acf1ec06f3 | Timestamp: 1976-07-18T02:20:49 | Amount: 24433.32 | Currency: USD | SenderAcct: 0931238775793769 | ReceiverAcct: 8232236934660250 | SenderCountry: US | ReceiverCountry: CN | Purpose: CASH | CustomerID: 881d5044-5396-408f-bf25-71a17b005d9e | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-9053 | Approver: EMP-9738 | SOF: Investment
TXID: c4ccc57e-09fb-400b-9aa4-ec8ad4caf7a7 | Timestamp: 1971-10-21T16:01:58 | Amount: 1314.08 | Currency: EUR | SenderAcct: 7338137777982744 | ReceiverAcct: 5609379123414462 | SenderCountry: BR | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: e1e7f632-8c2b-445e-928f-742fc499944d | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-6473 | Approver: EMP-4802 | SOF: Investment
TXID: 4b6d09d5-ee3d-4e38-a6cc-eadfa45843e3 | Timestamp: 1990-10-03T06:14:52 | Amount: 18512.32 | Currency: EUR | SenderAcct: 8461682110811285 | ReceiverAcct: 1155709609447245 | SenderCountry: BR | ReceiverCountry: CN | Purpose: CASH | CustomerID: a4be7135-9612-47f5-829c-78b1dd3a84ea | RiskRating: High | KYC: False | Retention: 3 | Initiator: EMP-0901 | Approver: EMP-7167 | SOF: Investment
TXID: 61a46337-9cfc-423b-8d9a-157e22fb346f | Timestamp: 1976-09-23T14:01:28 | Amount: 15012.97 | Currency: EUR | SenderAcct: 1586352892317424 | ReceiverAcct: 1431494554008520 | SenderCountry: DE | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 56c2478f-102d-40ab-97dd-87bd63248a20 | RiskRating: Low | KYC: False | Retention: 1 | Initiator: EMP-6726 | Approver: EMP-6205 | SOF: None
TXID: 4b6c2be4-c08a-40f5-a518-7e6ffb49fb74 | Timestamp: 2007-07-04T06:51:39 | Amount: 2164.85 | Currency: EUR | SenderAcct: 3725751031218713 | ReceiverAcct: 1130725772785925 | SenderCountry: DE | ReceiverCountry: US | Purpose: CASH | CustomerID: d7d28a2f-a158-4190-906c-76e69ed5af0c | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-7553 | Approver: EMP-4923 | SOF: None
TXID: fffbedad-fdfe-404a-8a77-10206c018127 | Timestamp: 2002-05-12T06:32:04 | Amount: 2148.64 | Currency: GBP | SenderAcct: 7751223998636667 | ReceiverAcct: 1718154325509966 | SenderCountry: FR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 02d6228b-73c2-44a2-81b3-3d6201b1707e | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-1277 | Approver: EMP-4296 | SOF: Salary
TXID: 54ea7bef-f16e-4bbd-913f-cec644571365 | Timestamp: 1972-01-25T22:29:53 | Amount: 4369.99 | Currency: GBP | SenderAcct: 3974340676134238 | ReceiverAcct: 2654195536315131 | SenderCountry: CN | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: c34b3131-ed13-4ba4-8962-e39bfc8cc638 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-8659 | Approver: EMP-2891 | SOF: Gift
TXID: f1d92dc3-6413-4fd2-8f59-64602a0d6ad2 | Timestamp: 1976-12-06T15:38:52 | Amount: 1065.44 | Currency: EUR | SenderAcct: 5799689072321357 | ReceiverAcct: 6742897355996352 | SenderCountry: FR | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: c16807a2-1ef7-41bf-abec-7393fe0d9494 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-0853 | Approver: EMP-3031 | SOF: Gift
TXID: 550b3ec7-cf20-4efa-8240-f1e5c4fdd1fe | Timestamp: 2022-10-06T16:00:53 | Amount: 4668.97 | Currency: EUR | SenderAcct: 5114326576592553 | ReceiverAcct: 4605360291362563 | SenderCountry: DE | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 022373f7-64b4-4eae-837b-c2e9654cdd26 | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-7833 | Approver: EMP-6873 | SOF: Investment
TXID: c466802c-ca28-4d37-9431-d6e83d49fa7c | Timestamp: 2015-02-27T21:56:42 | Amount: 16410.66 | Currency: EUR | SenderAcct: 3597704924474272 | ReceiverAcct: 7385403783964594 | SenderCountry: US | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: db31112f-3a53-4603-bf14-45fbc05cdb49 | RiskRating: Low | KYC: True | Retention: 7 | Initiator: EMP-4350 | Approver: EMP-8107 | SOF: Investment
